x,y,z,x_c,y_c,z_c,altG,lonG,latG,dop,hdop,altP
-760,11,-1331,-757,11,-1336,0,0,0,0,0,231171,
-768,11,-1325,-756,12,-1336,0,0,0,0,0,232193,
-771,19,-1346,-756,12,-1336,0,0,0,0,0,231937,
-757,11,-1333,-757,12,-1336,0,0,0,0,0,231937,
-754,3,-1308,-757,12,-1336,0,0,0,0,0,231427,
-760,15,-1341,-757,13,-1336,0,0,0,0,0,230916,
-757,11,-1331,-757,13,-1336,0,0,0,0,0,232193,
-749,7,-1329,-756,12,-1336,0,0,0,0,0,231937,
-763,19,-1358,-756,12,-1336,0,0,0,0,0,231682,
-760,19,-1361,-756,12,-1336,0,0,0,0,0,231427,
-757,3,-1305,-757,12,-1336,0,0,0,0,0,231171,
-749,23,-1378,-756,13,-1336,0,0,0,0,0,231682,
-760,7,-1317,-758,13,-1336,0,0,0,0,0,231427,
-754,15,-1350,-758,13,-1336,0,0,0,0,0,231937,
-766,7,-1312,-758,13,-1336,0,0,0,0,0,231682,
-757,23,-1369,-757,13,-1336,0,0,0,0,0,231427,
-771,23,-1362,-757,12,-1336,0,0,0,0,0,231427,
-732,-7,-1291,-756,11,-1336,0,0,0,0,0,231937,
-768,31,-1395,-756,11,-1336,0,0,0,0,0,231427,
-762,11,-1330,-756,12,-1336,0,0,0,0,0,231427,
-771,19,-1354,-757,12,-1336,0,0,0,0,0,231427,
-771,8,-1310,-758,12,-1336,0,0,0,0,0,231171,
-762,11,-1327,-758,12,-1336,0,0,0,0,0,230575,
-760,-3,-1279,-757,12,-1336,0,0,0,0,0,230916,
-765,19,-1351,-757,12,-1336,0,0,0,0,0,230916,
-760,3,-1303,-757,12,-1336,0,0,0,0,0,231427,
-755,3,-1308,-757,12,-1336,0,0,0,0,0,231937,
-766,7,-1311,-757,12,-1336,0,0,0,0,0,230575,
-768,7,-1306,-758,11,-1336,0,0,0,0,0,230916,
-754,3,-1308,-757,12,-1336,0,0,0,0,0,230575,
-763,0,-1291,-757,12,-1336,0,0,0,0,0,229809,
-768,3,-1297,-757,12,-1336,0,0,0,0,0,230916,
-754,11,-1336,-757,12,-1336,0,0,0,0,0,231427,
-752,15,-1348,-756,12,-1336,0,0,0,0,0,230320,
-746,19,-1366,-756,12,-1336,0,0,0,0,0,231171,
-760,23,-1368,-756,12,-1336,0,0,0,0,0,231171,
-768,3,-1296,-756,12,-1335,0,0,0,0,0,230064,
-771,7,-1308,-757,12,-1335,0,0,0,0,0,231171,
-749,19,-1367,-757,12,-1335,0,0,0,0,0,230916,
-751,3,-1315,-757,12,-1335,0,0,0,0,0,230320,
-760,15,-1347,-757,12,-1335,0,0,0,0,0,230575,
-754,11,-1333,-757,12,-1335,0,0,0,0,0,230575,
-752,15,-1348,-756,12,-1335,0,0,0,0,0,230916,
-748,3,-1316,-756,12,-1335,0,0,0,0,0,230575,
-746,7,-1329,-756,12,-1335,0,0,0,0,0,230320,
-754,11,-1333,-756,12,-1335,0,0,0,0,0,230320,
-760,15,-1342,-756,12,-1335,0,0,0,0,0,230320,
-774,3,-1287,-756,11,-1335,0,0,0,0,0,230320,
-757,15,-1347,-756,12,-1335,0,0,0,0,0,229809,
-757,0,-1294,-755,12,-1335,0,0,0,0,0,230064,
-760,3,-1302,-755,12,-1335,0,0,0,0,0,230320,
-752,3,-1312,-755,11,-1335,0,0,0,0,0,229809,
-754,7,-1323,-755,11,-1335,0,0,0,0,0,230064,
-757,19,-1358,-756,11,-1335,0,0,0,0,0,230064,
-757,3,-1308,-755,11,-1335,0,0,0,0,0,229298,
-760,15,-1346,-756,11,-1335,0,0,0,0,0,229554,
-766,15,-1341,-756,11,-1335,0,0,0,0,0,228277,
-763,11,-1330,-755,11,-1335,0,0,0,0,0,229043,
-768,23,-1366,-756,11,-1335,0,0,0,0,0,229298,
-760,15,-1345,-756,12,-1335,0,0,0,0,0,228788,
-763,11,-1328,-756,12,-1335,0,0,0,0,0,229298,
-765,11,-1327,-756,12,-1335,0,0,0,0,0,229809,
-748,11,-1338,-756,12,-1335,0,0,0,0,0,228788,
-765,19,-1355,-756,12,-1335,0,0,0,0,0,229043,
-730,0,-1316,-756,11,-1335,0,0,0,0,0,229043,
-776,19,-1349,-756,11,-1335,0,0,0,0,0,229043,
-766,7,-1315,-757,12,-1335,0,0,0,0,0,228532,
-760,3,-1304,-756,11,-1335,0,0,0,0,0,229809,
-768,7,-1308,-756,11,-1335,0,0,0,0,0,228277,
-774,7,-1308,-757,11,-1335,0,0,0,0,0,228788,
-751,19,-1364,-756,11,-1335,0,0,0,0,0,228277,
-754,19,-1361,-757,12,-1335,0,0,0,0,0,228788,
-768,3,-1295,-757,12,-1335,0,0,0,0,0,228788,
-760,15,-1345,-757,12,-1335,0,0,0,0,0,228022,
-768,3,-1297,-757,12,-1335,0,0,0,0,0,228277,
-765,23,-1371,-757,12,-1335,0,0,0,0,0,228532,
-765,27,-1386,-756,13,-1335,0,0,0,0,0,228788,
-757,19,-1361,-756,12,-1335,0,0,0,0,0,228277,
-760,15,-1344,-755,13,-1335,0,0,0,0,0,228277,
-755,15,-1345,-756,12,-1335,0,0,0,0,0,228788,
-760,15,-1343,-755,12,-1335,0,0,0,0,0,228277,
-768,-3,-1269,-756,12,-1335,0,0,0,0,0,228022,
-757,11,-1329,-755,12,-1335,0,0,0,0,0,229298,
-752,23,-1373,-755,12,-1335,0,0,0,0,0,228277,
-777,0,-1273,-756,12,-1335,0,0,0,0,0,228788,
-751,15,-1349,-756,12,-1335,0,0,0,0,0,228022,
-749,15,-1352,-756,12,-1335,0,0,0,0,0,228277,
-754,15,-1350,-756,12,-1335,0,0,0,0,0,228277,
-760,7,-1316,-757,12,-1335,0,0,0,0,0,228532,
-757,19,-1360,-757,12,-1335,0,0,0,0,0,228277,
-751,3,-1312,-756,13,-1336,0,0,0,0,0,228277,
-766,3,-1302,-756,12,-1336,0,0,0,0,0,227767,
-749,19,-1364,-756,12,-1336,0,0,0,0,0,228277,
-757,7,-1319,-756,12,-1336,0,0,0,0,0,228277,
-754,3,-1309,-757,11,-1336,0,0,0,0,0,228788,
-748,7,-1329,-757,11,-1336,0,0,0,0,0,228022,
-757,7,-1321,-757,12,-1336,0,0,0,0,0,228277,
-757,7,-1320,-756,12,-1336,0,0,0,0,0,228788,
-751,23,-1379,-756,12,-1335,0,0,0,0,0,228022,
-754,11,-1337,-756,12,-1336,0,0,0,0,0,228532,
-757,15,-1345,-756,11,-1336,0,0,0,0,0,228532,
-757,7,-1319,-756,12,-1335,0,0,0,0,0,228532,
-768,3,-1295,-755,12,-1335,0,0,0,0,0,228532,
-776,0,-1275,-754,12,-1335,0,0,0,0,0,228022,
-768,23,-1364,-754,11,-1335,0,0,0,0,0,228277,
-725,3,-1331,-754,11,-1336,0,0,0,0,0,228022,
-782,23,-1357,-754,11,-1335,0,0,0,0,0,228277,
-754,-7,-1275,-754,11,-1335,0,0,0,0,0,228532,
-757,19,-1362,-754,11,-1335,0,0,0,0,0,227767,
-760,19,-1356,-754,11,-1335,0,0,0,0,0,228532,
-746,0,-1305,-755,11,-1335,0,0,0,0,0,228277,
-763,11,-1330,-755,12,-1335,0,0,0,0,0,228277,
-768,11,-1326,-756,12,-1336,0,0,0,0,0,228022,
-743,3,-1320,-756,12,-1336,0,0,0,0,0,228532,
-755,15,-1346,-756,11,-1335,0,0,0,0,0,228277,
-765,23,-1366,-757,12,-1335,0,0,0,0,0,228022,
-746,23,-1378,-757,12,-1336,0,0,0,0,0,228277,
-765,11,-1329,-758,12,-1336,0,0,0,0,0,228022,
-766,7,-1311,-757,12,-1336,0,0,0,0,0,227767,
-774,11,-1317,-758,12,-1336,0,0,0,0,0,227767,
-749,15,-1351,-758,12,-1336,0,0,0,0,0,228022,
-757,-3,-1283,-758,12,-1336,0,0,0,0,0,228532,
-760,11,-1329,-757,12,-1336,0,0,0,0,0,228532,
-743,15,-1358,-757,12,-1336,0,0,0,0,0,228532,
-749,7,-1327,-757,12,-1336,0,0,0,0,0,228022,
-757,19,-1360,-757,12,-1336,0,0,0,0,0,228277,
-774,15,-1331,-758,12,-1336,0,0,0,0,0,227767,
-751,19,-1364,-758,12,-1336,0,0,0,0,0,228022,
-757,15,-1346,-758,12,-1335,0,0,0,0,0,228277,
-771,0,-1281,-758,12,-1335,0,0,0,0,0,228532,
-760,0,-1293,-758,12,-1335,0,0,0,0,0,228532,
-763,7,-1320,-757,11,-1335,0,0,0,0,0,228277,
-766,3,-1300,-757,11,-1335,0,0,0,0,0,228022,
-782,15,-1326,-757,11,-1335,0,0,0,0,0,228277,
-754,3,-1309,-757,12,-1335,0,0,0,0,0,227767,
-765,19,-1354,-757,12,-1335,0,0,0,0,0,229043,
-763,3,-1302,-756,12,-1335,0,0,0,0,0,228532,
-757,27,-1383,-756,12,-1335,0,0,0,0,0,227767,
-776,-3,-1258,-756,12,-1335,0,0,0,0,0,228277,
-763,7,-1312,-756,12,-1335,0,0,0,0,0,228788,
-768,19,-1346,-756,12,-1335,0,0,0,0,0,228277,
-754,31,-1401,-756,12,-1335,0,0,0,0,0,228788,
-760,19,-1355,-755,12,-1335,0,0,0,0,0,227767,
-774,15,-1335,-756,12,-1335,0,0,0,0,0,227767,
-752,23,-1373,-755,12,-1335,0,0,0,0,0,228022,
-757,19,-1358,-756,12,-1335,0,0,0,0,0,228277,
-768,15,-1336,-756,12,-1335,0,0,0,0,0,228277,
-771,15,-1339,-757,12,-1335,0,0,0,0,0,228022,
-751,3,-1316,-757,12,-1336,0,0,0,0,0,228532,
-754,7,-1322,-757,13,-1336,0,0,0,0,0,227767,
-751,3,-1313,-757,13,-1336,0,0,0,0,0,228532,
-768,0,-1283,-757,13,-1336,0,0,0,0,0,228277,
-757,15,-1347,-757,12,-1336,0,0,0,0,0,228532,
-762,11,-1331,-757,12,-1336,0,0,0,0,0,228788,
-756,19,-1361,-757,11,-1336,0,0,0,0,0,229043,
-757,11,-1331,-757,12,-1335,0,0,0,0,0,228532,
-746,23,-1379,-757,12,-1336,0,0,0,0,0,228788,
-748,15,-1349,-756,12,-1335,0,0,0,0,0,228788,
-749,15,-1351,-756,12,-1335,0,0,0,0,0,228277,
-771,23,-1362,-755,11,-1335,0,0,0,0,0,228532,
-765,19,-1349,-755,11,-1335,0,0,0,0,0,228788,
-771,15,-1336,-755,11,-1335,0,0,0,0,0,228277,
-765,3,-1299,-755,11,-1335,0,0,0,0,0,228277,
-763,3,-1303,-756,11,-1335,0,0,0,0,0,228277,
-754,19,-1361,-755,12,-1335,0,0,0,0,0,228277,
-757,23,-1374,-756,12,-1335,0,0,0,0,0,228277,
-763,3,-1302,-756,12,-1335,0,0,0,0,0,228788,
-751,15,-1351,-755,12,-1335,0,0,0,0,0,227767,
-777,11,-1314,-755,12,-1335,0,0,0,0,0,228532,
-760,3,-1302,-756,11,-1335,0,0,0,0,0,229043,
-757,-3,-1282,-756,12,-1335,0,0,0,0,0,228532,
-757,11,-1336,-756,12,-1335,0,0,0,0,0,228022,
-749,19,-1363,-756,12,-1335,0,0,0,0,0,227767,
-752,7,-1326,-756,13,-1335,0,0,0,0,0,228788,
-751,15,-1352,-756,12,-1335,0,0,0,0,0,228277,
-774,23,-1363,-756,12,-1335,0,0,0,0,0,228022,
-749,7,-1326,-756,12,-1336,0,0,0,0,0,228277,
-757,15,-1346,-756,12,-1336,0,0,0,0,0,228788,
-765,31,-1388,-755,12,-1336,0,0,0,0,0,228277,
-768,34,-1404,-755,12,-1336,0,0,0,0,0,228277,
-768,3,-1297,-755,12,-1336,0,0,0,0,0,228277,
-760,7,-1320,-755,12,-1336,0,0,0,0,0,228277,
-752,-3,-1287,-755,12,-1336,0,0,0,0,0,228532,
-757,15,-1343,-756,12,-1336,0,0,0,0,0,229043,
-760,11,-1335,-756,12,-1336,0,0,0,0,0,228532,
-779,7,-1303,-756,12,-1336,0,0,0,0,0,227767,
-757,19,-1360,-757,12,-1336,0,0,0,0,0,228532,
-754,23,-1376,-757,12,-1336,0,0,0,0,0,228532,
-755,3,-1309,-756,12,-1336,0,0,0,0,0,228277,
-757,23,-1372,-756,12,-1336,0,0,0,0,0,228277,
-765,15,-1339,-756,12,-1336,0,0,0,0,0,228788,
-749,15,-1353,-755,12,-1336,0,0,0,0,0,228277,
-754,15,-1346,-755,12,-1336,0,0,0,0,0,228788,
-760,11,-1327,-754,12,-1336,0,0,0,0,0,228532,
-771,7,-1307,-755,11,-1336,0,0,0,0,0,228788,
-763,19,-1352,-756,11,-1336,0,0,0,0,0,228532,
-762,15,-1339,-757,12,-1336,0,0,0,0,0,228277,
-749,11,-1337,-757,12,-1336,0,0,0,0,0,228022,
-765,19,-1350,-757,11,-1336,0,0,0,0,0,228277,
-760,0,-1294,-757,12,-1336,0,0,0,0,0,228277,
-751,23,-1375,-756,12,-1335,0,0,0,0,0,228277,
-760,11,-1331,-755,12,-1335,0,0,0,0,0,228788,
-754,11,-1336,-755,12,-1335,0,0,0,0,0,228277,
-768,23,-1365,-756,12,-1336,0,0,0,0,0,228277,
-768,0,-1285,-756,12,-1336,0,0,0,0,0,228532,
-757,11,-1332,-756,11,-1335,0,0,0,0,0,227767,
-757,11,-1334,-756,11,-1335,0,0,0,0,0,228532,
-774,3,-1293,-755,11,-1335,0,0,0,0,0,228788,
-752,23,-1376,-756,12,-1335,0,0,0,0,0,227767,
-751,7,-1325,-755,12,-1335,0,0,0,0,0,228277,
-752,11,-1337,-756,12,-1335,0,0,0,0,0,228788,
-751,7,-1327,-756,12,-1335,0,0,0,0,0,228788,
-754,11,-1336,-757,12,-1335,0,0,0,0,0,227767,
-743,7,-1329,-757,12,-1335,0,0,0,0,0,227767,
-752,0,-1298,-757,12,-1335,0,0,0,0,0,228277,
-754,15,-1347,-756,12,-1335,0,0,0,0,0,227767,
-757,11,-1333,-757,12,-1335,0,0,0,0,0,228788,
-751,15,-1349,-756,12,-1336,0,0,0,0,0,227511,
-759,15,-1345,-756,12,-1336,0,0,0,0,0,228277,
-774,0,-1275,-756,12,-1336,0,0,0,0,0,227767,
-776,27,-1372,-757,12,-1336,0,0,0,0,0,228788,
-771,19,-1347,-757,12,-1336,0,0,0,0,0,228277,
-749,35,-1420,-757,12,-1335,0,0,0,0,0,228788,
-768,11,-1327,-756,12,-1336,0,0,0,0,0,228532,
-752,-19,-1239,-756,11,-1335,0,0,0,0,0,228532,
-763,23,-1368,-757,11,-1335,0,0,0,0,0,228022,
-757,11,-1330,-757,11,-1335,0,0,0,0,0,228277,
-743,15,-1354,-757,11,-1335,0,0,0,0,0,228022,
-754,11,-1334,-757,12,-1335,0,0,0,0,0,228277,
-757,11,-1331,-757,12,-1335,0,0,0,0,0,228532,
-749,15,-1350,-757,12,-1335,0,0,0,0,0,227767,
-760,3,-1303,-756,12,-1335,0,0,0,0,0,227767,
-779,19,-1342,-756,12,-1335,0,0,0,0,0,228277,
-763,11,-1326,-756,13,-1335,0,0,0,0,0,228022,
-760,7,-1319,-756,12,-1335,0,0,0,0,0,227767,
-757,19,-1362,-756,12,-1335,0,0,0,0,0,228277,
-754,15,-1351,-756,12,-1335,0,0,0,0,0,228277,
-749,11,-1340,-756,12,-1335,0,0,0,0,0,228022,
-760,11,-1331,-757,12,-1335,0,0,0,0,0,227767,
-757,7,-1323,-756,12,-1336,0,0,0,0,0,228277,
-760,11,-1331,-756,12,-1336,0,0,0,0,0,227767,
-744,7,-1331,-756,12,-1336,0,0,0,0,0,228022,
-768,15,-1340,-756,12,-1336,0,0,0,0,0,228022,
-760,3,-1306,-757,12,-1336,0,0,0,0,0,228277,
-763,11,-1328,-757,12,-1336,0,0,0,0,0,227256,
-754,19,-1360,-758,12,-1336,0,0,0,0,0,228277,
-760,7,-1317,-757,12,-1336,0,0,0,0,0,228277,
-774,7,-1302,-757,12,-1336,0,0,0,0,0,228277,
-757,15,-1345,-757,13,-1336,0,0,0,0,0,228022,
-768,3,-1294,-756,12,-1336,0,0,0,0,0,227767,
-760,7,-1316,-756,12,-1336,0,0,0,0,0,228277,
-768,15,-1337,-757,12,-1336,0,0,0,0,0,228022,
-748,15,-1352,-757,12,-1336,0,0,0,0,0,228022,
-765,15,-1338,-758,12,-1336,0,0,0,0,0,228022,
-746,15,-1352,-758,13,-1336,0,0,0,0,0,227256,
-765,11,-1325,-757,13,-1336,0,0,0,0,0,227767,
-751,11,-1336,-757,12,-1336,0,0,0,0,0,227511,
-762,15,-1345,-757,13,-1336,0,0,0,0,0,228277,
-746,11,-1341,-756,13,-1336,0,0,0,0,0,227001,
-760,11,-1334,-756,12,-1336,0,0,0,0,0,227511,
-768,3,-1297,-755,12,-1336,0,0,0,0,0,227767,
-765,-3,-1275,-756,11,-1336,0,0,0,0,0,227767,
-754,15,-1346,-756,12,-1336,0,0,0,0,0,227511,
-765,15,-1339,-755,12,-1336,0,0,0,0,0,227511,
-768,3,-1295,-756,12,-1336,0,0,0,0,0,227767,
-762,23,-1370,-756,12,-1336,0,0,0,0,0,227511,
-757,7,-1322,-756,11,-1336,0,0,0,0,0,227256,
-763,3,-1302,-756,11,-1336,0,0,0,0,0,227767,
-779,11,-1314,-756,11,-1336,0,0,0,0,0,227511,
-752,-7,-1271,-756,11,-1336,0,0,0,0,0,227767,
-760,27,-1381,-756,12,-1336,0,0,0,0,0,226745,
-774,19,-1347,-756,12,-1336,0,0,0,0,0,227256,
-788,-7,-1236,-756,12,-1336,0,0,0,0,0,226745,
-747,19,-1367,-756,11,-1336,0,0,0,0,0,227767,
-743,0,-1309,-756,11,-1336,0,0,0,0,0,227767,
-746,11,-1343,-756,11,-1336,0,0,0,0,0,227511,
-754,7,-1324,-755,11,-1336,0,0,0,0,0,228022,
-779,-7,-1245,-755,11,-1336,0,0,0,0,0,227511,
-762,11,-1328,-756,12,-1336,0,0,0,0,0,227767,
-757,0,-1292,-756,12,-1336,0,0,0,0,0,227767,
-745,19,-1367,-756,13,-1336,0,0,0,0,0,228277,
-757,15,-1346,-757,13,-1336,0,0,0,0,0,228022,
-757,15,-1346,-757,13,-1336,0,0,0,0,0,228022,
-757,7,-1315,-757,13,-1336,0,0,0,0,0,228022,
-760,15,-1341,-756,12,-1336,0,0,0,0,0,228277,
-757,3,-1307,-756,12,-1336,0,0,0,0,0,228022,
-757,11,-1332,-756,12,-1336,0,0,0,0,0,227767,
-782,3,-1279,-756,11,-1336,0,0,0,0,0,228532,
-752,23,-1374,-755,12,-1336,0,0,0,0,0,227767,
-757,0,-1290,-755,12,-1336,0,0,0,0,0,228532,
-757,7,-1323,-755,11,-1336,0,0,0,0,0,228277,
-757,11,-1332,-756,11,-1336,0,0,0,0,0,228788,
-746,7,-1328,-757,12,-1336,0,0,0,0,0,228788,
-752,3,-1314,-756,12,-1336,0,0,0,0,0,228788,
-760,15,-1346,-756,12,-1336,0,0,0,0,0,228532,
-771,11,-1321,-756,12,-1336,0,0,0,0,0,228788,
-760,19,-1358,-756,13,-1336,0,0,0,0,0,228532,
-757,7,-1321,-757,12,-1336,0,0,0,0,0,228277,
-763,11,-1332,-756,12,-1336,0,0,0,0,0,228277,
-760,11,-1332,-757,13,-1336,0,0,0,0,0,228788,
-760,11,-1333,-756,12,-1336,0,0,0,0,0,228788,
-755,0,-1299,-755,12,-1336,0,0,0,0,0,228788,
-749,7,-1326,-756,12,-1336,0,0,0,0,0,228277,
-760,15,-1341,-757,12,-1336,0,0,0,0,0,228532,
-757,3,-1307,-757,12,-1336,0,0,0,0,0,229298,
-763,27,-1378,-756,12,-1336,0,0,0,0,0,228788,
-751,19,-1363,-756,12,-1336,0,0,0,0,0,229043,
-757,19,-1358,-757,13,-1336,0,0,0,0,0,229043,
-757,19,-1358,-757,13,-1336,0,0,0,0,0,228277,
-766,15,-1337,-757,13,-1336,0,0,0,0,0,229043,
-757,11,-1335,-757,12,-1336,0,0,0,0,0,228022,
-748,19,-1366,-757,13,-1336,0,0,0,0,0,228277,
-757,7,-1321,-756,12,-1336,0,0,0,0,0,228788,
-766,-7,-1261,-757,11,-1336,0,0,0,0,0,228532,
-763,3,-1304,-757,11,-1336,0,0,0,0,0,229298,
-746,23,-1384,-757,12,-1336,0,0,0,0,0,228788,
-768,42,-1435,-757,12,-1336,0,0,0,0,0,228788,
-734,3,-1322,-757,12,-1336,0,0,0,0,0,228532,
-774,7,-1303,-757,12,-1336,0,0,0,0,0,228532,
-749,3,-1313,-756,11,-1336,0,0,0,0,0,228788,
-760,15,-1343,-757,12,-1336,0,0,0,0,0,228532,
-766,0,-1286,-756,11,-1336,0,0,0,0,0,228788,
-749,11,-1336,-756,12,-1336,0,0,0,0,0,228277,
-771,19,-1348,-757,12,-1336,0,0,0,0,0,228277,
-765,11,-1330,-756,11,-1336,0,0,0,0,0,228532,
-760,7,-1317,-757,12,-1336,0,0,0,0,0,228788,
-760,7,-1318,-757,12,-1336,0,0,0,0,0,228788,
-759,7,-1320,-757,12,-1336,0,0,0,0,0,228277,
-765,7,-1312,-756,12,-1336,0,0,0,0,0,228788,
-757,11,-1333,-756,12,-1336,0,0,0,0,0,228277,
-754,11,-1336,-757,12,-1336,0,0,0,0,0,228788,
-757,7,-1320,-757,12,-1336,0,0,0,0,0,229043,
-765,23,-1370,-757,12,-1336,0,0,0,0,0,228277,
-757,3,-1309,-756,12,-1336,0,0,0,0,0,229043,
-746,7,-1332,-756,12,-1336,0,0,0,0,0,227767,
-759,23,-1371,-757,11,-1336,0,0,0,0,0,228532,
-748,7,-1324,-756,12,-1336,0,0,0,0,0,228022,
-760,11,-1330,-755,12,-1336,0,0,0,0,0,229043,
-754,3,-1306,-756,12,-1336,0,0,0,0,0,228277,
-757,19,-1361,-756,12,-1336,0,0,0,0,0,228532,
-754,19,-1358,-756,12,-1336,0,0,0,0,0,228788,
-754,11,-1331,-756,12,-1336,0,0,0,0,0,227767,
-752,23,-1375,-756,12,-1336,0,0,0,0,0,228277,
-749,23,-1375,-756,12,-1336,0,0,0,0,0,228022,
-766,7,-1311,-756,12,-1336,0,0,0,0,0,228277,
-746,31,-1402,-756,13,-1336,0,0,0,0,0,228788,
-757,3,-1307,-757,13,-1336,0,0,0,0,0,229043,
-754,19,-1363,-756,12,-1336,0,0,0,0,0,228788,
-768,7,-1312,-757,12,-1336,0,0,0,0,0,228532,
-760,0,-1294,-757,11,-1336,0,0,0,0,0,229298,
-749,7,-1331,-757,12,-1336,0,0,0,0,0,228532,
-763,0,-1291,-756,12,-1336,0,0,0,0,0,229043,
-754,11,-1338,-756,12,-1336,0,0,0,0,0,229298,
-746,11,-1343,-756,13,-1336,0,0,0,0,0,229809,
-771,0,-1281,-756,12,-1336,0,0,0,0,0,229298,
-771,3,-1299,-757,12,-1336,0,0,0,0,0,229554,
-754,7,-1323,-757,12,-1336,0,0,0,0,0,229809,
-754,15,-1347,-756,12,-1336,0,0,0,0,0,228532,
-768,7,-1311,-757,12,-1336,0,0,0,0,0,229809,
-774,15,-1329,-757,12,-1336,0,0,0,0,0,228788,
-754,11,-1336,-757,11,-1336,0,0,0,0,0,229298,
-771,19,-1349,-756,11,-1336,0,0,0,0,0,229298,
-732,-7,-1295,-756,12,-1336,0,0,0,0,0,229298,
-765,0,-1286,-755,12,-1336,0,0,0,0,0,229809,
-768,-3,-1273,-755,12,-1336,0,0,0,0,0,229298,
-754,15,-1351,-756,12,-1336,0,0,0,0,0,229043,
-754,19,-1361,-755,12,-1336,0,0,0,0,0,228788,
-768,15,-1338,-755,12,-1336,0,0,0,0,0,229043,
-749,11,-1340,-757,11,-1336,0,0,0,0,0,229809,
-746,11,-1343,-757,12,-1336,0,0,0,0,0,229554,
-757,7,-1322,-758,11,-1336,0,0,0,0,0,229554,
-771,15,-1334,-758,12,-1336,0,0,0,0,0,229043,
-754,15,-1349,-758,12,-1336,0,0,0,0,0,229298,
-779,11,-1311,-758,12,-1336,0,0,0,0,0,229554,
-754,15,-1345,-757,12,-1336,0,0,0,0,0,229298,
-751,11,-1335,-757,12,-1336,0,0,0,0,0,229554,
-762,23,-1368,-757,12,-1336,0,0,0,0,0,229298,
-765,3,-1298,-756,11,-1336,0,0,0,0,0,229043,
-762,15,-1339,-756,12,-1336,0,0,0,0,0,228788,
-760,11,-1332,-756,12,-1336,0,0,0,0,0,229809,
-760,27,-1383,-756,12,-1336,0,0,0,0,0,228788,
-754,20,-1365,-756,12,-1336,0,0,0,0,0,229043,
-754,15,-1348,-755,12,-1336,0,0,0,0,0,228788,
-748,11,-1339,-755,13,-1336,0,0,0,0,0,229298,
-749,7,-1325,-756,12,-1336,0,0,0,0,0,229043,
-757,7,-1320,-756,13,-1336,0,0,0,0,0,229043,
-760,11,-1333,-755,12,-1336,0,0,0,0,0,229298,
-763,-3,-1278,-756,12,-1336,0,0,0,0,0,229298,
-760,11,-1331,-756,12,-1336,0,0,0,0,0,229043,
-765,19,-1354,-755,12,-1336,0,0,0,0,0,229043,
-751,23,-1376,-755,12,-1336,0,0,0,0,0,229298,
-755,15,-1348,-756,11,-1336,0,0,0,0,0,229298,
-754,23,-1374,-755,12,-1336,0,0,0,0,0,229298,
-766,7,-1309,-756,12,-1336,0,0,0,0,0,229043,
-754,3,-1309,-755,12,-1336,0,0,0,0,0,229298,
-757,11,-1332,-755,12,-1336,0,0,0,0,0,229809,
-763,7,-1313,-755,12,-1336,0,0,0,0,0,229809,
-754,7,-1321,-754,12,-1336,0,0,0,0,0,229298,
-751,15,-1349,-755,12,-1336,0,0,0,0,0,229554,
-766,-7,-1260,-756,12,-1336,0,0,0,0,0,229554,
-760,11,-1332,-756,12,-1336,0,0,0,0,0,229298,
-748,11,-1339,-756,12,-1336,0,0,0,0,0,230320,
-763,15,-1342,-757,12,-1336,0,0,0,0,0,230320,
-751,3,-1312,-757,12,-1336,0,0,0,0,0,230320,
-757,3,-1306,-757,12,-1336,0,0,0,0,0,229809,
-788,27,-1366,-757,12,-1336,0,0,0,0,0,229809,
-734,11,-1349,-757,12,-1336,0,0,0,0,0,231171,
-779,23,-1359,-757,12,-1336,0,0,0,0,0,230916,
-757,11,-1330,-757,12,-1336,0,0,0,0,0,230916,
-755,15,-1349,-757,12,-1336,0,0,0,0,0,230320,
-743,11,-1342,-757,12,-1336,0,0,0,0,0,231427,
-757,3,-1306,-757,12,-1336,0,0,0,0,0,231171,
-754,7,-1322,-757,12,-1336,0,0,0,0,0,231427,
-754,7,-1321,-756,12,-1336,0,0,0,0,0,231682,
-765,11,-1327,-757,12,-1336,0,0,0,0,0,230916,
-765,19,-1355,-757,13,-1336,0,0,0,0,0,231171,
-760,23,-1374,-757,13,-1336,0,0,0,0,0,230575,
-755,7,-1322,-757,12,-1336,0,0,0,0,0,230575,
-754,0,-1293,-757,12,-1336,0,0,0,0,0,230916,
-752,19,-1368,-757,12,-1336,0,0,0,0,0,231171,
-766,-7,-1262,-756,12,-1336,0,0,0,0,0,230916,
-751,15,-1351,-755,12,-1336,0,0,0,0,0,230575,
-760,11,-1335,-755,12,-1336,0,0,0,0,0,230916,
-748,23,-1380,-755,12,-1336,0,0,0,0,0,230575,
-749,11,-1339,-756,12,-1336,0,0,0,0,0,230916,
-760,11,-1335,-756,12,-1336,0,0,0,0,0,230575,
-757,-3,-1280,-755,12,-1336,0,0,0,0,0,229809,
-749,15,-1352,-754,12,-1336,0,0,0,0,0,230916,
-754,31,-1403,-754,12,-1336,0,0,0,0,0,231682,
-752,7,-1322,-754,12,-1336,0,0,0,0,0,231427,
-754,7,-1319,-754,12,-1336,0,0,0,0,0,230916,
-746,11,-1338,-754,12,-1336,0,0,0,0,0,231171,
-763,19,-1354,-754,12,-1336,0,0,0,0,0,231682,
-746,19,-1366,-755,12,-1336,0,0,0,0,0,230575,
-757,11,-1329,-754,12,-1336,0,0,0,0,0,230575,
